id,source,institution_name,phone,contact_name,contact_position,contact_email,contact_phone,address,website,programs,location_parsed.city,location_parsed.state,location_parsed.country,processed_at,program_categories.welding,program_categories.hvac,program_categories.automotive,program_categories.construction,program_categories.electronics,program_categories.machining,program_categories.cad_cam,program_categories.plumbing,program_categories.woodworking
ts_0496,TRADE_SCHOOLS,Garden City Community College,6202767611,Dr. Ryan Ruda,President,ryan.ruda@gcccks.edu,6202769533533,"801 Campus Dr, Garden City, KS 67846-6333",www.gcccks.edu/,Diesel & Automotive Tech|Construction|Welding,801 Campus Dr,Garden City,KS 67846-6333,2025-09-22T09:01:54.567989,True,False,True,True,False,False,False,False,False
ts_0498,TRADE_SCHOOLS,Highland Community College,7854426000,Vincent Bowhay,President,vbowhay@highlandcc.edu,7854426144,"606 W Main, Highland, KS 66035-4165",www.highlandcc.edu/,Diesel & Automotive Tech|Construction|HVAC|Welding,606 W Main,Highland,KS 66035-4165,2025-09-22T09:01:54.568017,True,True,True,True,False,False,False,False,False
ts_0500,TRADE_SCHOOLS,Hutchinson Community College,6206653500,Tricia Paramore,President,—,6206653506,"1300 N Plum St, Hutchinson, KS 67501",www.hutchcc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |Construction|HVAC|Machine & Mechanical Systems|Welding,1300 N Plum St,Hutchinson,KS 67501,2025-09-22T09:01:54.568045,True,True,True,True,False,True,True,False,False
ts_0502,TRADE_SCHOOLS,Independence Community College,6203314100,Dr. Jonathan Sadhoo,President,jsadhoo@indycc.edu,,"1057 West College Avenue, Independence, KS 67301-0708",www.indycc.edu/,Welding,1057 West College Avenue,Independence,KS 67301-0708,2025-09-22T09:01:54.568074,True,False,False,False,False,False,False,False,False
ts_0503,TRADE_SCHOOLS,Johnson County Community College,9134698500,Dr. Tony Miksa,President,president@jccc.edu,91346985003847,"12345 College Blvd, Overland Park, KS 66210-1299",www.jccc.edu/,Construction|Diesel & Automotive Tech|HVAC|Plumbing & Pipefitting|Welding,12345 College Blvd,Overland Park,KS 66210-1299,2025-09-22T09:01:54.568094,True,True,True,True,False,False,False,True,False
ts_0504,TRADE_SCHOOLS,Kansas City Kansas Community College,9133341100,Scott Balog,Executive Vice-President,sbalog@kckcc.edu,9132887393,"7250 State Ave, Kansas City, KS 66112",www.kckcc.edu/,Diesel & Automotive Tech|Welding|HVAC|Construction,7250 State Ave,Kansas City,KS 66112,2025-09-22T09:01:54.568113,True,True,True,True,False,False,False,False,False
ts_0506,TRADE_SCHOOLS,Washburn Institute of Technology,7856702200,JuliAnn Mazachek,President,presidentoffice@washburn.edu,78567001022,"5724 SW Huntoon, Topeka, KS 66604",www.washburntech.edu/,Welding|Construction|Machine & Mechanical Systems|Plumbing & Pipefitting|HVAC|CAD/CAM Drafting |Diesel & Automotive Tech,5724 SW Huntoon,Topeka,KS 66604,2025-09-22T09:01:54.568142,True,True,True,True,False,True,True,True,False
ts_0507,TRADE_SCHOOLS,Labette Community College,6204216700,Mark Watkins,President,markw@labette.edu,6208201223,"200 S 14th, Parsons, KS 67357-4201",www.labette.edu/,Welding,200 S 14th,Parsons,KS 67357-4201,2025-09-22T09:01:54.568163,True,False,False,False,False,False,False,False,False
ts_0508,TRADE_SCHOOLS,Manhattan Area Technical College,7855872800,James Genandt,President,president@manhattantech.edu,78558728004500,"3136 Dickens Ave, Manhattan, KS 66503-2499",https://manhattantech.edu/,Diesel & Automotive Tech|Construction,3136 Dickens Ave,Manhattan,KS 66503-2499,2025-09-22T09:01:54.568183,False,False,True,True,False,False,False,False,False
ts_0509,TRADE_SCHOOLS,Neosho County Community College,6204312820,Brian Inbody,President,binbody@neosho.edu,6204320346,"800 W 14th St, Chanute, KS 66720",www.neosho.edu/,Diesel & Automotive Tech|Welding|Construction|HVAC|Plumbing & Pipefitting,800 W 14th St,Chanute,KS 66720,2025-09-22T09:01:54.568205,True,True,True,True,False,False,False,True,False
ts_0510,TRADE_SCHOOLS,Fort Hayes Tech North Central,7857382276,Eric Burks,President,eburks@fhtechnc.edu,7857389057,"3033 US Highway 24, Beloit, KS 67420",www.ncktc.edu/,Welding|Construction|Plumbing & Pipefitting|HVAC,3033 US Highway 24,Beloit,KS 67420,2025-09-22T09:01:54.568226,True,True,False,True,False,False,False,True,False
ts_0512,TRADE_SCHOOLS,Fort Hayes Tech Northwest ,7858903641,Dr. Corey Isbell,President,corey.isbell@fhnw.edu,7858901501,"1209 Harrison Ave, Goodland, KS 67735",www.nwktc.edu/,Diesel & Automotive Tech|Welding|Construction|Plumbing & Pipefitting,1209 Harrison Ave,Goodland,KS 67735,2025-09-22T09:01:54.568255,True,False,True,True,False,False,False,True,False
ts_0514,TRADE_SCHOOLS,Pratt Community College,6206725641,Donna Meier Pfeifer,"Administrative Assistant
to the President",donnamp@prattcc.edu,6204502240,"348 NE SR 61, Pratt, KS 67124",www.prattcc.edu/,Diesel & Automotive Tech|Welding,348 NE SR 61,Pratt,KS 67124,2025-09-22T09:01:54.568283,True,False,True,False,False,False,False,False,False
ts_0516,TRADE_SCHOOLS,University of Saint Mary,9136825151,Rebecca Shipp,Executive Administrative Assistant,Rebecca.Shipp@stmary.edu,9137586102,"4100 S 4th St, Leavenworth, KS 66048-5082",www.stmary.edu/,HVAC|Construction,4100 S 4th St,Leavenworth,KS 66048-5082,2025-09-22T09:01:54.568312,False,True,False,True,False,False,False,False,False
ts_0517,TRADE_SCHOOLS,Salina Area Technical College,7853093100,Dr. Greg Nichols  ,President,greg.nichols@salinatech.edu,7853093182,"2562 Centennial Road, Salina, KS 67401",www.salinatech.edu/,Welding|Construction|Machine & Mechanical Systems|HVAC|Diesel & Automotive Tech,2562 Centennial Road,Salina,KS 67401,2025-09-22T09:01:54.568331,True,True,True,True,False,True,False,False,False
ts_0519,TRADE_SCHOOLS,Seward County Community College,6206241951,Brad W. Bennett,President,brad.bennett@sccc.edu,6204171010,"1801 N. Kansas Ave., Liberal, KS 67901",sccc.edu/,Diesel & Automotive Tech|CAD/CAM Drafting |HVAC|Welding,1801 N. Kansas Ave.,Liberal,KS 67901,2025-09-22T09:01:54.568360,True,True,True,False,False,False,True,False,False
ts_0521,TRADE_SCHOOLS,Washburn University,7856701010,JuliAnn Mazachek,President,presidentoffice@washburn.edu,7856701022,"1700 SW College Avenue, Topeka, KS 66621",www.washburn.edu/,Diesel & Automotive Tech|Construction|CAD/CAM Drafting |HVAC|Machine & Mechanical Systems|Plumbing & Pipefitting|Welding,1700 SW College Avenue,Topeka,KS 66621,2025-09-22T09:01:54.568389,True,True,True,True,False,True,True,True,False
ts_0523,TRADE_SCHOOLS,Wichita State University-Campus of Applied Sciences and Technology,3166779400,Sheree Utash,President,—,3166779536,"4004 N Webb Rd. Bldg 100, Wichita, KS 67226",www.wsutech.edu/,Diesel & Automotive Tech|Construction,4004 N Webb Rd. Bldg 100,Wichita,KS 67226,2025-09-22T09:01:54.568418,False,False,True,True,False,False,False,False,False
ts_0525,TRADE_SCHOOLS,Wichita Technical Institute,8888656661,General Contact,General Contact,—,8888656661,"2051 South Meridian, Wichita, KS 67213-1927",www.wti.edu/,HVAC|Electronics,2051 South Meridian,Wichita,KS 67213-1927,2025-09-22T09:01:54.568447,False,True,False,False,True,False,False,False,False
ts_0526,TRADE_SCHOOLS,Ashland Community and Technical College,6063262000,Steven Flouhouse, Acting Chief Academic Officer,steve.flouhouse@kctcs.edu,6063262055,"1400 College Drive, Ashland, KY 41101-3683",https://ashland.kctcs.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Welding,1400 College Drive,Ashland,KY 41101-3683,2025-09-22T09:01:54.568467,True,True,True,False,False,True,True,False,False
ts_0527,TRADE_SCHOOLS,Southcentral Kentucky Community and Technical College,2709011000,Emmi Thurmond,Senior Administrative Assistant,emmi.thurmond@kctcs.edu,6063262481,"1845 Loop Dr, Bowling Green, KY 42101-3601",https://southcentral.kctcs.edu/,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Electronics|Welding,1845 Loop Dr,Bowling Green,KY 42101-3601,2025-09-22T09:01:54.568489,True,True,True,False,True,True,False,False,False
ts_0528,TRADE_SCHOOLS,Bluegrass Community and Technical College,8592466200,Gregory  Feeney,President,greg.feeney@kctcs.edu,8592466329,"470 Cooper Drive, Lexington, KY 40506",https://bluegrass.kctcs.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Construction|Electronics|Welding,470 Cooper Drive,Lexington,KY 40506,2025-09-22T09:01:54.568509,True,True,True,True,True,True,True,False,False
ts_0530,TRADE_SCHOOLS,Elizabethtown Community and Technical College,2707692371,Christine Taylor,Executive Assistant,christine.taylor@kctcs.edu,2707068405,"600 College Street Rd, Elizabethtown, KY 42701-3081",https://elizabethtown.kctcs.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Electronics|Welding,600 College Street Rd,Elizabethtown,KY 42701-3081,2025-09-22T09:01:54.568538,True,True,True,False,True,True,True,False,False
ts_0531,TRADE_SCHOOLS,Hazard Community and Technical College,6064873503,Jennifer Lindon,President,jennifer.lindon@kctcs.edu,6064873101,"One Community College Drive, Hazard, KY 41701-2402",https://hazard.kctcs.edu/,Diesel & Automotive Tech|HVAC|CAD/CAM Drafting |Machine & Mechanical Systems|Construction|Welding,One Community College Drive,Hazard,KY 41701-2402,2025-09-22T09:01:54.568557,True,True,True,True,False,True,True,False,False
ts_0532,TRADE_SCHOOLS,Henderson Community College,2708271867,Jason Warren,President,jason.warren@kctcs.edu,2708319626,"2660 S Green St, Henderson, KY 42420-4699",https://henderson.kctcs.edu/,Welding,2660 S Green St,Henderson,KY 42420-4699,2025-09-22T09:01:54.568577,True,False,False,False,False,False,False,False,False
ts_0533,TRADE_SCHOOLS,Hopkinsville Community College,2707073700,Alissa Young,President,alissa.young@kctcs.edu,2707073706,"720 North Dr., Hopkinsville, KY 42240",https://hopkinsville.kctcs.edu/index.aspx,HVAC|Machine & Mechanical Systems|Construction|Diesel & Automotive Tech|Welding,720 North Dr.,Hopkinsville,KY 42240,2025-09-22T09:01:54.568596,True,True,True,True,False,True,False,False,False
ts_0534,TRADE_SCHOOLS,Jefferson Community and Technical College,5022132200,Ty Handy,President,ty.handy@kctcs.edu,5022132120,"109 East Broadway, Louisville, KY 40202",https://jefferson.kctcs.edu/,Diesel & Automotive Tech|Machine & Mechanical Systems|Construction|Electronics|HVAC|Welding,109 East Broadway,Louisville,KY 40202,2025-09-22T09:01:54.568616,True,True,True,True,True,True,False,False,False
ts_0536,TRADE_SCHOOLS,Madisonville Community College,2708212250,Cindy Kelley,President,cindy.kelley@kctcs.edu,2708248562,"2000 College Drive, Madisonville, KY 42431",https://madisonville.kctcs.edu/,Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Welding,2000 College Drive,Madisonville,KY 42431,2025-09-22T09:01:54.568646,True,True,True,False,False,True,False,False,False
ts_0537,TRADE_SCHOOLS,Maysville Community and Technical College,6067597141,Laura McCullough,President,laura.mccullough@kctcs.edu,6063016101,"1755 U.S. Hwy 68, Maysville, KY 41056",https://maysville.kctcs.edu/,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Construction|Welding,1755 U.S. Hwy 68,Maysville,KY 41056,2025-09-22T09:01:54.568667,True,True,True,True,False,True,False,False,False
ts_0538,TRADE_SCHOOLS,Gateway Community and Technical College,8594414500,Fernando Figueroa,President,fernando.figueroa@kctcs.edu,8594421174,"500 Technology Way, Florence, KY 41042",https://gateway.kctcs.edu/index.aspx,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Plumbing & Pipefitting|Welding,500 Technology Way,Florence,KY 41042,2025-09-22T09:01:54.568687,True,True,True,False,False,True,False,True,False
ts_0539,TRADE_SCHOOLS,West Kentucky Community and Technical College,2705549200,Anton Reece,President,anton.reece@kctcs.edu,2705343082,"4810 Alben Barkley Drive, Paducah, KY 42001",https://westkentucky.kctcs.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Construction|Welding,4810 Alben Barkley Drive,Paducah,KY 42001,2025-09-22T09:01:54.568707,True,True,True,True,False,True,True,False,False
ts_0540,TRADE_SCHOOLS,Big Sandy Community and Technical College,6068863863,Velissa Murphy,Executive Administrative Assistant,vmurphy0001@kctcs.edu,6068867332,"1 Bert Combs Dr, Prestonsburg, KY 41653",https://bigsandy.kctcs.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Construction|Electronics|Welding,1 Bert Combs Dr,Prestonsburg,KY 41653,2025-09-22T09:01:54.568727,True,True,True,True,True,False,True,False,False
ts_0542,TRADE_SCHOOLS,Somerset Community College,8776299722,Carey Castle,President,carey.castle@kctcs.edu,6064516602,"808 Monticello Street, Somerset, KY 42501-2973",https://somerset.kctcs.edu/,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Construction|Electronics|Welding,808 Monticello Street,Somerset,KY 42501-2973,2025-09-22T09:01:54.568756,True,True,True,True,True,True,False,False,False
ts_0544,TRADE_SCHOOLS,Southeast Kentucky Community & Technical College,6065892145,Lee Harrison,President,lee.harrison@kctcs.edu,6065893000,"700 College Rd, Cumberland, KY 40823",https://southeast.kctcs.edu/,HVAC|Diesel & Automotive Tech|Machine & Mechanical Systems|Construction|Plumbing & Pipefitting|Welding,700 College Rd,Cumberland,KY 40823,2025-09-22T09:01:54.568784,True,True,True,True,False,True,False,True,False
ts_0545,TRADE_SCHOOLS,Central Louisiana Technical Community College,3184875443,Lee Wiley,Executive Administrative Assistant,leewiley@cltcc.edu,31848754431160,"516 Murray Street, Alexandria, LA 71301",www.cltcc.edu/,HVAC|CAD/CAM Drafting |Welding,516 Murray Street,Alexandria,LA 71301,2025-09-22T09:01:54.568804,True,True,False,False,False,False,True,False,False
ts_0547,TRADE_SCHOOLS,Delgado Community College,5046715000,Tammy Scott,College Provost,—,5046715420,"615 City Park Avenue, New Orleans, LA 70119",https://www.dcc.edu/,Welding,615 City Park Avenue,New Orleans,LA 70119,2025-09-22T09:01:54.568833,True,False,False,False,False,False,False,False,False
ts_0549,TRADE_SCHOOLS,Nunez Community College,5042786467,Tanya Williams,Administrative Assistant,twilliams@nunez.edu,5042786285285,"3710 Paris Rd, Chalmette, LA 70043",www.nunez.edu/,HVAC|Construction|Welding,3710 Paris Rd,Chalmette,LA 70043,2025-09-22T09:01:54.568861,True,True,False,True,False,False,False,False,False
ts_0551,TRADE_SCHOOLS,ITI Technical College,8775911070,General Phone,General Phone,—,8775911070,"13944 Airline Hwy, Baton Rouge, LA 70817",www.iticollege.edu/,HVAC|Construction|CAD/CAM Drafting |Electronics,13944 Airline Hwy,Baton Rouge,LA 70817,2025-09-22T09:01:54.568890,False,True,False,True,True,False,True,False,False
ts_0552,TRADE_SCHOOLS,Louisiana State University and Agricultural & Mechanical College,8332805634,General Phone,General Phone,—,8332805634,"156 Thomas Boyd Hall, Baton Rouge, LA 70803-2750",www.lsu.edu/,Construction,156 Thomas Boyd Hall,Baton Rouge,LA 70803-2750,2025-09-22T09:01:54.568910,False,False,False,True,False,False,False,False,False
ts_0553,TRADE_SCHOOLS,Northwest Louisiana Technical Community College,3183713035,Jay Bell,Director of Student Services,jaybell@nltcc.edu,3183713035,"9500 Industrial Drive, Minden, LA 71055-0000",www.nltcc.edu/,Welding,9500 Industrial Drive,Minden,LA 71055-0000,2025-09-22T09:01:54.568929,True,False,False,False,False,False,False,False,False
ts_0554,TRADE_SCHOOLS,Fletcher Technical Community College,9854487900,Madison Pellegrin,Executive Assistant,Madison.Pellegrin@fletcher.edu,9854485908,"1407 Highway 311, Schriever, LA 70395",www.fletcher.edu/,Diesel & Automotive Tech|HVAC|CAD/CAM Drafting |Machine & Mechanical Systems|Welding,1407 Highway 311,Schriever,LA 70395,2025-09-22T09:01:54.568948,True,True,True,False,False,True,True,False,False
ts_0556,TRADE_SCHOOLS,Remington College-Lafayette Campus,3379814010,Jason Bruno,President,%20jason.bruno@remingtoncollege.edu,3379837140,"4021-A Ambassador Caffery Parkway, Suite 100A, Lafayette, LA 70503",https://www.remingtoncollege.edu/locations/lafayette/,Construction|HVAC,4021-A Ambassador Caffery Parkway,Suite 100A,Lafayette,2025-09-22T09:01:54.568977,False,True,False,True,False,False,False,False,False
ts_0558,TRADE_SCHOOLS,SOWELA Technical Community College,3374216565,General Contact,General Contact,onestop@sowela.edu,3374216565,"3820 Senator J. Bennett Johnston Ave, Lake Charles, LA 70615",www.sowela.edu/,HVAC|Plumbing & Pipefitting,3820 Senator J. Bennett Johnston Ave,Lake Charles,LA 70615,2025-09-22T09:01:54.569006,False,True,False,False,False,False,False,True,False
ts_0559,TRADE_SCHOOLS,Northshore Technical Community College,9855451500,Student Services,Student Services,—,9855451500,"65556 Centerpoint Blvd., Lacombe, LA 70445",northshorecollege.edu/,HVAC|Diesel & Automotive Tech|CAD/CAM Drafting |Machine & Mechanical Systems|Plumbing & Pipefitting|Welding,65556 Centerpoint Blvd.,Lacombe,LA 70445,2025-09-22T09:01:54.569026,True,True,True,False,False,True,True,True,False
ts_0560,TRADE_SCHOOLS,Central Maine Community College,2077555100,Betsy Libby,President, blibby@mainecc.edu,2077555250,"1250 Turner Street, Auburn, ME 04210-6498",https://www.cmcc.edu/,Diesel & Automotive Tech|HVAC|Plumbing & Pipefitting,1250 Turner Street,Auburn,ME 04210-6498,2025-09-22T09:01:54.569046,False,True,True,False,False,False,False,True,False
ts_0562,TRADE_SCHOOLS,Eastern Maine Community College,2079744600,Elizabeth Russell,President,erussell@mainecc.edu,2079744692,"354 Hogan Rd, Bangor, ME 04401",https://www.emcc.edu/,Diesel & Automotive Tech|Construction|Woodworking & Carpentry|HVAC|Welding,354 Hogan Rd,Bangor,ME 04401,2025-09-22T09:01:54.569076,True,True,True,True,False,False,False,False,True
ts_0564,TRADE_SCHOOLS,Kennebec Valley Community College,2074535000,Karen Normandin,President,knormandin@mainecc.edu,,"92 Western Ave, Fairfield, ME 04937-1367",www.kvcc.me.edu/,Plumbing & Pipefitting|Machine & Mechanical Systems|Welding,92 Western Ave,Fairfield,ME 04937-1367,2025-09-22T09:01:54.569106,True,False,False,False,False,True,False,True,False
ts_0566,TRADE_SCHOOLS,Northern Maine Community College,2077682700,Douglas Binsfeld ,President,dbinsfeld@mainecc.edu,,"33 Edgemont Dr, Presque Isle, ME 04769-2016",www.nmcc.edu/,Diesel & Automotive Tech|Construction|Plumbing & Pipefitting|Welding,33 Edgemont Dr,Presque Isle,ME 04769-2016,2025-09-22T09:01:54.569135,True,False,True,True,False,False,False,True,False
ts_0567,TRADE_SCHOOLS,Southern Maine Community College,2077415500,General Phone,General Phone,—,2077415500,"2 Fort Road, South Portland, ME 04106-1698",https://www.smccme.edu/,Construction|Welding|Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Plumbing & Pipefitting,2 Fort Road,South Portland,ME 04106-1698,2025-09-22T09:01:54.569155,True,True,True,True,False,True,False,True,False
ts_0568,TRADE_SCHOOLS,Washington County Community College,2074541000,Susan Mingo,President,smingo@mainecc.edu,2074541001,"One College Drive, Calais, ME 04619",www.wccc.me.edu/,Diesel & Automotive Tech|HVAC|Machine & Mechanical Systems|Plumbing & Pipefitting|Welding,One College Drive,Calais,ME 04619,2025-09-22T09:01:54.569178,True,True,True,False,False,True,False,True,False
ts_0570,TRADE_SCHOOLS,Allegany College of Maryland,3017845000,David Jones,President,—,30178450005270,"12401 Willowbrook Rd SE, Cumberland, MD 21502-2596",www.allegany.edu/,Diesel & Automotive Tech,12401 Willowbrook Rd SE,Cumberland,MD 21502-2596,2025-09-22T09:01:54.569206,False,False,True,False,False,False,False,False,False
